nncp compress: input bytes=2804201 model dim=256 depth=4 heads=8
num_params_M: 3.483136
nncp compress: bytes=2804201 ctx=1024 slide=768 train_every=256 train_batch=8 train_seq=256 local_window=0 full_layers=all
/home/andrew/Developer/a-compressed-world/.venv/lib/python3.12/site-packages/torch/autograd/graph.py:869: UserWarning: Memory Efficient attention defaults to a non-deterministic algorithm. To explicitly enable determinism call torch.use_deterministic_algorithms(True, warn_only=False). (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/attention_backward.cu:900.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
step 570368 bytes 570368 bits 3212307 bpb 5.6320 window_bpb 6.0752 elapsed 787.1s
step 571392 bytes 571392 bits 3218353 bpb 5.6325 window_bpb 5.9043 elapsed 788.5s
step 572416 bytes 572416 bits 3224348 bpb 5.6329 window_bpb 5.8545 elapsed 790.0s
step 573440 bytes 573440 bits 3230345 bpb 5.6333 window_bpb 5.8564 elapsed 791.4s
step 574464 bytes 574464 bits 3236509 bpb 5.6340 window_bpb 6.0195 elapsed 792.8s
step 575488 bytes 575488 bits 3242434 bpb 5.6342 window_bpb 5.7861 elapsed 794.3s
step 576512 bytes 576512 bits 3248459 bpb 5.6347 window_bpb 5.8838 elapsed 795.7s
step 577536 bytes 577536 bits 3254635 bpb 5.6354 window_bpb 6.0312 elapsed 797.1s
step 578560 bytes 578560 bits 3260727 bpb 5.6359 window_bpb 5.9492 elapsed 798.6s
step 579584 bytes 579584 bits 3266855 bpb 5.6366 window_bpb 5.9844 elapsed 800.0s
step 580608 bytes 580608 bits 3272981 bpb 5.6372 window_bpb 5.9824 elapsed 801.4s
step 581632 bytes 581632 bits 3279057 bpb 5.6377 window_bpb 5.9336 elapsed 802.9s
step 582656 bytes 582656 bits 3285195 bpb 5.6383 window_bpb 5.9941 elapsed 804.3s
step 583680 bytes 583680 bits 3291420 bpb 5.6391 window_bpb 6.0791 elapsed 805.7s
step 584704 bytes 584704 bits 3297694 bpb 5.6399 window_bpb 6.1270 elapsed 807.1s
step 585728 bytes 585728 bits 3303829 bpb 5.6406 window_bpb 5.9912 elapsed 808.6s
step 586752 bytes 586752 bits 3310050 bpb 5.6413 window_bpb 6.0752 elapsed 810.0s
step 587776 bytes 587776 bits 3316407 bpb 5.6423 window_bpb 6.2080 elapsed 811.4s
step 588800 bytes 588800 bits 3322949 bpb 5.6436 window_bpb 6.3887 elapsed 812.8s
step 589824 bytes 589824 bits 3329280 bpb 5.6445 window_bpb 6.1826 elapsed 814.3s
step 590848 bytes 590848 bits 3335659 bpb 5.6455 window_bpb 6.2295 elapsed 815.7s
step 591872 bytes 591872 bits 3341843 bpb 5.6462 window_bpb 6.0391 elapsed 817.1s
step 592896 bytes 592896 bits 3347948 bpb 5.6468 window_bpb 5.9619 elapsed 818.5s
step 593920 bytes 593920 bits 3354079 bpb 5.6474 window_bpb 5.9873 elapsed 819.9s
step 594944 bytes 594944 bits 3360099 bpb 5.6478 window_bpb 5.8789 elapsed 821.4s
step 595968 bytes 595968 bits 3366422 bpb 5.6487 window_bpb 6.1748 elapsed 822.8s
step 596992 bytes 596992 bits 3372682 bpb 5.6495 window_bpb 6.1133 elapsed 824.2s
step 598016 bytes 598016 bits 3378915 bpb 5.6502 window_bpb 6.0869 elapsed 825.6s
step 599040 bytes 599040 bits 3385048 bpb 5.6508 window_bpb 5.9893 elapsed 827.1s
step 600064 bytes 600064 bits 3391296 bpb 5.6516 window_bpb 6.1016 elapsed 828.5s
step 601088 bytes 601088 bits 3397644 bpb 5.6525 window_bpb 6.1992 elapsed 829.9s
step 602112 bytes 602112 bits 3403401 bpb 5.6524 window_bpb 5.6221 elapsed 831.3s
step 603136 bytes 603136 bits 3409176 bpb 5.6524 window_bpb 5.6396 elapsed 832.8s
step 604160 bytes 604160 bits 3413911 bpb 5.6507 window_bpb 4.6240 elapsed 834.2s
step 605184 bytes 605184 bits 3418794 bpb 5.6492 window_bpb 4.7686 elapsed 835.7s
step 606208 bytes 606208 bits 3423927 bpb 5.6481 window_bpb 5.0127 elapsed 837.1s
step 607232 bytes 607232 bits 3428895 bpb 5.6468 window_bpb 4.8516 elapsed 838.5s
step 608256 bytes 608256 bits 3434195 bpb 5.6460 window_bpb 5.1758 elapsed 839.9s
step 609280 bytes 609280 bits 3439422 bpb 5.6451 window_bpb 5.1045 elapsed 841.3s
step 610304 bytes 610304 bits 3444554 bpb 5.6440 window_bpb 5.0117 elapsed 842.8s
step 611328 bytes 611328 bits 3449528 bpb 5.6427 window_bpb 4.8574 elapsed 844.2s
step 612352 bytes 612352 bits 3454430 bpb 5.6412 window_bpb 4.7871 elapsed 845.6s
step 613376 bytes 613376 bits 3459862 bpb 5.6407 window_bpb 5.3047 elapsed 847.0s
step 614400 bytes 614400 bits 3465016 bpb 5.6397 window_bpb 5.0332 elapsed 848.4s
step 615424 bytes 615424 bits 3470281 bpb 5.6388 window_bpb 5.1416 elapsed 849.9s
step 616448 bytes 616448 bits 3474804 bpb 5.6368 window_bpb 4.4170 elapsed 851.3s
step 617472 bytes 617472 bits 3480004 bpb 5.6359 window_bpb 5.0781 elapsed 852.7s
step 618496 bytes 618496 bits 3485195 bpb 5.6350 window_bpb 5.0693 elapsed 854.1s
step 619520 bytes 619520 bits 3489997 bpb 5.6334 window_bpb 4.6895 elapsed 855.5s
step 620544 bytes 620544 bits 3494028 bpb 5.6306 window_bpb 3.9365 elapsed 857.0s
step 621568 bytes 621568 bits 3498424 bpb 5.6284 window_bpb 4.2930 elapsed 858.4s
step 622592 bytes 622592 bits 3503504 bpb 5.6273 window_bpb 4.9609 elapsed 859.8s
step 623616 bytes 623616 bits 3508144 bpb 5.6255 window_bpb 4.5312 elapsed 861.2s
step 624640 bytes 624640 bits 3512484 bpb 5.6232 window_bpb 4.2383 elapsed 862.6s
step 625664 bytes 625664 bits 3517790 bpb 5.6225 window_bpb 5.1816 elapsed 864.0s
step 626688 bytes 626688 bits 3522539 bpb 5.6209 window_bpb 4.6377 elapsed 865.4s
step 627712 bytes 627712 bits 3527424 bpb 5.6195 window_bpb 4.7705 elapsed 866.9s
step 628736 bytes 628736 bits 3532497 bpb 5.6184 window_bpb 4.9541 elapsed 868.3s
step 629760 bytes 629760 bits 3537383 bpb 5.6170 window_bpb 4.7715 elapsed 869.7s
step 630784 bytes 630784 bits 3542611 bpb 5.6162 window_bpb 5.1055 elapsed 871.1s
step 631808 bytes 631808 bits 3548262 bpb 5.6160 window_bpb 5.5186 elapsed 872.5s
step 632832 bytes 632832 bits 3553255 bpb 5.6148 window_bpb 4.8760 elapsed 873.9s
step 633856 bytes 633856 bits 3558049 bpb 5.6133 window_bpb 4.6816 elapsed 875.3s
step 634880 bytes 634880 bits 3562784 bpb 5.6117 window_bpb 4.6240 elapsed 876.8s
step 635904 bytes 635904 bits 3567558 bpb 5.6102 window_bpb 4.6621 elapsed 878.2s
step 636928 bytes 636928 bits 3572860 bpb 5.6095 window_bpb 5.1777 elapsed 879.6s
step 637952 bytes 637952 bits 3578071 bpb 5.6087 window_bpb 5.0889 elapsed 881.0s
step 638976 bytes 638976 bits 3583169 bpb 5.6077 window_bpb 4.9785 elapsed 882.5s
step 640000 bytes 640000 bits 3589555 bpb 5.6087 window_bpb 6.2363 elapsed 883.9s
step 641024 bytes 641024 bits 3595328 bpb 5.6087 window_bpb 5.6377 elapsed 885.3s
step 642048 bytes 642048 bits 3601359 bpb 5.6092 window_bpb 5.8896 elapsed 886.7s
step 643072 bytes 643072 bits 3607229 bpb 5.6094 window_bpb 5.7324 elapsed 888.1s
step 644096 bytes 644096 bits 3612957 bpb 5.6093 window_bpb 5.5938 elapsed 889.5s
step 645120 bytes 645120 bits 3619368 bpb 5.6104 window_bpb 6.2607 elapsed 891.0s
step 646144 bytes 646144 bits 3625899 bpb 5.6116 window_bpb 6.3779 elapsed 892.4s
step 647168 bytes 647168 bits 3631990 bpb 5.6121 window_bpb 5.9482 elapsed 893.8s
step 648192 bytes 648192 bits 3638164 bpb 5.6128 window_bpb 6.0293 elapsed 895.2s
step 649216 bytes 649216 bits 3644483 bpb 5.6137 window_bpb 6.1709 elapsed 896.6s
step 650240 bytes 650240 bits 3650720 bpb 5.6144 window_bpb 6.0908 elapsed 898.1s
step 651264 bytes 651264 bits 3657748 bpb 5.6164 window_bpb 6.8633 elapsed 899.5s
step 652288 bytes 652288 bits 3665916 bpb 5.6201 window_bpb 7.9766 elapsed 900.9s
step 653312 bytes 653312 bits 3674096 bpb 5.6238 window_bpb 7.9883 elapsed 902.3s
step 654336 bytes 654336 bits 3677992 bpb 5.6210 window_bpb 3.8047 elapsed 903.7s
step 655360 bytes 655360 bits 3682291 bpb 5.6187 window_bpb 4.1982 elapsed 905.1s
step 656384 bytes 656384 bits 3687036 bpb 5.6172 window_bpb 4.6338 elapsed 906.6s
step 657408 bytes 657408 bits 3692039 bpb 5.6161 window_bpb 4.8857 elapsed 908.0s
step 658432 bytes 658432 bits 3696561 bpb 5.6142 window_bpb 4.4160 elapsed 909.4s
step 659456 bytes 659456 bits 3701392 bpb 5.6128 window_bpb 4.7178 elapsed 910.8s
step 660480 bytes 660480 bits 3705988 bpb 5.6111 window_bpb 4.4883 elapsed 912.2s
step 661504 bytes 661504 bits 3710622 bpb 5.6094 window_bpb 4.5254 elapsed 913.6s
step 662528 bytes 662528 bits 3715440 bpb 5.6080 window_bpb 4.7051 elapsed 915.0s
step 663552 bytes 663552 bits 3720120 bpb 5.6064 window_bpb 4.5703 elapsed 916.4s
step 664576 bytes 664576 bits 3725013 bpb 5.6051 window_bpb 4.7783 elapsed 917.8s
step 665600 bytes 665600 bits 3730025 bpb 5.6040 window_bpb 4.8945 elapsed 919.2s
step 666624 bytes 666624 bits 3734559 bpb 5.6022 window_bpb 4.4277 elapsed 920.6s
step 667648 bytes 667648 bits 3739135 bpb 5.6005 window_bpb 4.4688 elapsed 922.1s
step 668672 bytes 668672 bits 3743906 bpb 5.5990 window_bpb 4.6592 elapsed 923.5s
step 669696 bytes 669696 bits 3748636 bpb 5.5975 window_bpb 4.6191 elapsed 924.9s
step 670720 bytes 670720 bits 3753659 bpb 5.5965 window_bpb 4.9053 elapsed 926.3s
step 671744 bytes 671744 bits 3758639 bpb 5.5953 window_bpb 4.8633 elapsed 927.7s
step 672768 bytes 672768 bits 3763631 bpb 5.5942 window_bpb 4.8750 elapsed 929.1s
step 673792 bytes 673792 bits 3768625 bpb 5.5932 window_bpb 4.8770 elapsed 930.5s
step 674816 bytes 674816 bits 3773973 bpb 5.5926 window_bpb 5.2227 elapsed 932.0s
step 675840 bytes 675840 bits 3778815 bpb 5.5913 window_bpb 4.7285 elapsed 933.4s
step 676864 bytes 676864 bits 3783281 bpb 5.5894 window_bpb 4.3613 elapsed 934.8s
step 677888 bytes 677888 bits 3787997 bpb 5.5879 window_bpb 4.6055 elapsed 936.2s
step 678912 bytes 678912 bits 3792934 bpb 5.5868 window_bpb 4.8213 elapsed 937.6s
step 679936 bytes 679936 bits 3798623 bpb 5.5867 window_bpb 5.5557 elapsed 939.0s
step 680960 bytes 680960 bits 3803491 bpb 5.5855 window_bpb 4.7539 elapsed 940.4s
step 681984 bytes 681984 bits 3808346 bpb 5.5842 window_bpb 4.7412 elapsed 941.8s
step 683008 bytes 683008 bits 3813209 bpb 5.5830 window_bpb 4.7490 elapsed 943.2s
step 684032 bytes 684032 bits 3818064 bpb 5.5817 window_bpb 4.7412 elapsed 944.6s
step 685056 bytes 685056 bits 3822926 bpb 5.5805 window_bpb 4.7480 elapsed 946.0s
step 686080 bytes 686080 bits 3827806 bpb 5.5792 window_bpb 4.7656 elapsed 947.4s
step 687104 bytes 687104 bits 3832805 bpb 5.5782 window_bpb 4.8818 elapsed 948.8s
step 688128 bytes 688128 bits 3837753 bpb 5.5771 window_bpb 4.8320 elapsed 950.2s
step 689152 bytes 689152 bits 3843088 bpb 5.5765 window_bpb 5.2100 elapsed 951.7s
step 690176 bytes 690176 bits 3848066 bpb 5.5755 window_bpb 4.8613 elapsed 953.1s
step 691200 bytes 691200 bits 3853408 bpb 5.5750 window_bpb 5.2168 elapsed 954.5s
step 692224 bytes 692224 bits 3858205 bpb 5.5736 window_bpb 4.6846 elapsed 955.9s
step 693248 bytes 693248 bits 3863399 bpb 5.5729 window_bpb 5.0723 elapsed 957.3s
step 694272 bytes 694272 bits 3870774 bpb 5.5753 window_bpb 7.2021 elapsed 958.7s
step 695296 bytes 695296 bits 3876685 bpb 5.5756 window_bpb 5.7725 elapsed 960.1s
step 696320 bytes 696320 bits 3882491 bpb 5.5757 window_bpb 5.6699 elapsed 961.5s
step 697344 bytes 697344 bits 3888364 bpb 5.5760 window_bpb 5.7354 elapsed 962.9s
step 698368 bytes 698368 bits 3894150 bpb 5.5761 window_bpb 5.6504 elapsed 964.3s
step 699392 bytes 699392 bits 3900028 bpb 5.5763 window_bpb 5.7402 elapsed 965.7s
step 700416 bytes 700416 bits 3905783 bpb 5.5764 window_bpb 5.6201 elapsed 967.1s
step 701440 bytes 701440 bits 3911713 bpb 5.5767 window_bpb 5.7910 elapsed 968.5s
step 702464 bytes 702464 bits 3917505 bpb 5.5768 window_bpb 5.6562 elapsed 969.9s
step 703488 bytes 703488 bits 3923181 bpb 5.5768 window_bpb 5.5430 elapsed 971.4s
step 704512 bytes 704512 bits 3928885 bpb 5.5767 window_bpb 5.5703 elapsed 972.8s
step 705536 bytes 705536 bits 3934591 bpb 5.5767 window_bpb 5.5723 elapsed 974.2s
step 706560 bytes 706560 bits 3940570 bpb 5.5771 window_bpb 5.8389 elapsed 975.6s
step 707584 bytes 707584 bits 3946496 bpb 5.5774 window_bpb 5.7871 elapsed 977.0s
step 708608 bytes 708608 bits 3952262 bpb 5.5775 window_bpb 5.6309 elapsed 978.4s
step 709632 bytes 709632 bits 3957977 bpb 5.5775 window_bpb 5.5811 elapsed 979.8s
step 710656 bytes 710656 bits 3963728 bpb 5.5776 window_bpb 5.6162 elapsed 981.2s
step 711680 bytes 711680 bits 3969761 bpb 5.5780 window_bpb 5.8916 elapsed 982.7s
step 712704 bytes 712704 bits 3975669 bpb 5.5783 window_bpb 5.7695 elapsed 984.1s
step 713728 bytes 713728 bits 3981631 bpb 5.5786 window_bpb 5.8223 elapsed 985.5s
step 714752 bytes 714752 bits 3987504 bpb 5.5789 window_bpb 5.7354 elapsed 986.9s
step 715776 bytes 715776 bits 3993563 bpb 5.5793 window_bpb 5.9170 elapsed 988.4s
step 716800 bytes 716800 bits 3999816 bpb 5.5801 window_bpb 6.1064 elapsed 989.8s
step 717824 bytes 717824 bits 4005701 bpb 5.5803 window_bpb 5.7471 elapsed 991.2s
step 718848 bytes 718848 bits 4011536 bpb 5.5805 window_bpb 5.6982 elapsed 992.6s
step 719872 bytes 719872 bits 4017412 bpb 5.5807 window_bpb 5.7383 elapsed 994.1s
step 720896 bytes 720896 bits 4024259 bpb 5.5823 window_bpb 6.6865 elapsed 995.5s
step 721920 bytes 721920 bits 4031418 bpb 5.5843 window_bpb 6.9912 elapsed 996.9s
step 722944 bytes 722944 bits 4038468 bpb 5.5861 window_bpb 6.8848 elapsed 998.4s
step 723968 bytes 723968 bits 4045217 bpb 5.5876 window_bpb 6.5908 elapsed 999.8s
step 724992 bytes 724992 bits 4051884 bpb 5.5889 window_bpb 6.5107 elapsed 1001.2s
step 726016 bytes 726016 bits 4058790 bpb 5.5905 window_bpb 6.7441 elapsed 1002.6s
step 727040 bytes 727040 bits 4065736 bpb 5.5922 window_bpb 6.7832 elapsed 1004.1s
step 728064 bytes 728064 bits 4072338 bpb 5.5934 window_bpb 6.4473 elapsed 1005.5s
step 729088 bytes 729088 bits 4078717 bpb 5.5943 window_bpb 6.2295 elapsed 1006.9s
step 730112 bytes 730112 bits 4085075 bpb 5.5951 window_bpb 6.2090 elapsed 1008.3s
step 731136 bytes 731136 bits 4091518 bpb 5.5961 window_bpb 6.2920 elapsed 1009.7s
step 732160 bytes 732160 bits 4097893 bpb 5.5970 window_bpb 6.2256 elapsed 1011.2s
step 733184 bytes 733184 bits 4104267 bpb 5.5979 window_bpb 6.2246 elapsed 1012.6s
step 734208 bytes 734208 bits 4110599 bpb 5.5987 window_bpb 6.1836 elapsed 1014.0s
step 735232 bytes 735232 bits 4116939 bpb 5.5995 window_bpb 6.1914 elapsed 1015.5s
step 736256 bytes 736256 bits 4123216 bpb 5.6002 window_bpb 6.1299 elapsed 1016.9s
step 737280 bytes 737280 bits 4129481 bpb 5.6010 window_bpb 6.1182 elapsed 1018.3s
step 738304 bytes 738304 bits 4135936 bpb 5.6019 window_bpb 6.3037 elapsed 1019.7s
step 739328 bytes 739328 bits 4142325 bpb 5.6028 window_bpb 6.2393 elapsed 1021.2s
step 740352 bytes 740352 bits 4148704 bpb 5.6037 window_bpb 6.2295 elapsed 1022.6s
step 741376 bytes 741376 bits 4155106 bpb 5.6046 window_bpb 6.2520 elapsed 1024.0s
step 742400 bytes 742400 bits 4161665 bpb 5.6057 window_bpb 6.4053 elapsed 1025.5s
step 743424 bytes 743424 bits 4167949 bpb 5.6064 window_bpb 6.1367 elapsed 1027.0s
step 744448 bytes 744448 bits 4174392 bpb 5.6074 window_bpb 6.2920 elapsed 1028.4s
step 745472 bytes 745472 bits 4180706 bpb 5.6081 window_bpb 6.1660 elapsed 1029.8s
step 746496 bytes 746496 bits 4186929 bpb 5.6088 window_bpb 6.0771 elapsed 1031.2s
step 747520 bytes 747520 bits 4193386 bpb 5.6097 window_bpb 6.3057 elapsed 1032.6s
step 748544 bytes 748544 bits 4199632 bpb 5.6104 window_bpb 6.0996 elapsed 1034.1s
step 749568 bytes 749568 bits 4206211 bpb 5.6115 window_bpb 6.4248 elapsed 1035.5s
step 750592 bytes 750592 bits 4212816 bpb 5.6127 window_bpb 6.4502 elapsed 1036.9s
step 751616 bytes 751616 bits 4219252 bpb 5.6136 window_bpb 6.2852 elapsed 1038.3s
step 752640 bytes 752640 bits 4225740 bpb 5.6146 window_bpb 6.3359 elapsed 1039.7s
step 753664 bytes 753664 bits 4232228 bpb 5.6155 window_bpb 6.3359 elapsed 1041.1s
step 754688 bytes 754688 bits 4238718 bpb 5.6165 window_bpb 6.3379 elapsed 1042.5s
step 755712 bytes 755712 bits 4244983 bpb 5.6172 window_bpb 6.1182 elapsed 1043.9s
step 756736 bytes 756736 bits 4250208 bpb 5.6165 window_bpb 5.1025 elapsed 1045.4s
step 757760 bytes 757760 bits 4255085 bpb 5.6153 window_bpb 4.7627 elapsed 1046.8s
step 758784 bytes 758784 bits 4260396 bpb 5.6148 window_bpb 5.1865 elapsed 1048.2s
step 759808 bytes 759808 bits 4265602 bpb 5.6141 window_bpb 5.0840 elapsed 1049.6s
step 760832 bytes 760832 bits 4271020 bpb 5.6136 window_bpb 5.2910 elapsed 1051.0s
step 761856 bytes 761856 bits 4275871 bpb 5.6124 window_bpb 4.7373 elapsed 1052.4s
step 762880 bytes 762880 bits 4280866 bpb 5.6115 window_bpb 4.8779 elapsed 1053.8s
step 763904 bytes 763904 bits 4285540 bpb 5.6101 window_bpb 4.5645 elapsed 1055.2s
step 764928 bytes 764928 bits 4290215 bpb 5.6087 window_bpb 4.5654 elapsed 1056.6s
step 765952 bytes 765952 bits 4295363 bpb 5.6079 window_bpb 5.0273 elapsed 1058.1s
step 766976 bytes 766976 bits 4300098 bpb 5.6066 window_bpb 4.6240 elapsed 1059.5s
step 768000 bytes 768000 bits 4304663 bpb 5.6050 window_bpb 4.4580 elapsed 1060.9s
step 769024 bytes 769024 bits 4309582 bpb 5.6040 window_bpb 4.8037 elapsed 1062.3s
step 770048 bytes 770048 bits 4314374 bpb 5.6027 window_bpb 4.6797 elapsed 1063.7s
step 771072 bytes 771072 bits 4319129 bpb 5.6015 window_bpb 4.6436 elapsed 1065.1s
step 772096 bytes 772096 bits 4324211 bpb 5.6006 window_bpb 4.9629 elapsed 1066.5s
step 773120 bytes 773120 bits 4329026 bpb 5.5994 window_bpb 4.7021 elapsed 1067.9s
step 774144 bytes 774144 bits 4334248 bpb 5.5988 window_bpb 5.0996 elapsed 1069.4s
step 775168 bytes 775168 bits 4339439 bpb 5.5981 window_bpb 5.0693 elapsed 1070.8s
step 776192 bytes 776192 bits 4344580 bpb 5.5973 window_bpb 5.0205 elapsed 1072.2s
step 777216 bytes 777216 bits 4349852 bpb 5.5967 window_bpb 5.1484 elapsed 1073.6s
step 778240 bytes 778240 bits 4355149 bpb 5.5962 window_bpb 5.1729 elapsed 1075.0s
step 779264 bytes 779264 bits 4360277 bpb 5.5954 window_bpb 5.0078 elapsed 1076.4s
step 780288 bytes 780288 bits 4364712 bpb 5.5937 window_bpb 4.3311 elapsed 1077.8s
step 781312 bytes 781312 bits 4369221 bpb 5.5922 window_bpb 4.4033 elapsed 1079.3s
step 782336 bytes 782336 bits 4373869 bpb 5.5908 window_bpb 4.5391 elapsed 1080.7s
step 783360 bytes 783360 bits 4378950 bpb 5.5900 window_bpb 4.9619 elapsed 1082.1s
step 784384 bytes 784384 bits 4383486 bpb 5.5884 window_bpb 4.4297 elapsed 1083.5s
step 785408 bytes 785408 bits 4387799 bpb 5.5866 window_bpb 4.2119 elapsed 1084.9s
step 786432 bytes 786432 bits 4392555 bpb 5.5854 window_bpb 4.6445 elapsed 1086.3s
step 787456 bytes 787456 bits 4396872 bpb 5.5836 window_bpb 4.2158 elapsed 1087.7s
step 788480 bytes 788480 bits 4401452 bpb 5.5822 window_bpb 4.4727 elapsed 1089.2s
step 789504 bytes 789504 bits 4405761 bpb 5.5804 window_bpb 4.2080 elapsed 1090.6s
step 790528 bytes 790528 bits 4410629 bpb 5.5793 window_bpb 4.7539 elapsed 1092.0s
step 791552 bytes 791552 bits 4415455 bpb 5.5782 window_bpb 4.7129 elapsed 1093.4s
step 792576 bytes 792576 bits 4420183 bpb 5.5770 window_bpb 4.6172 elapsed 1094.8s
step 793600 bytes 793600 bits 4425045 bpb 5.5759 window_bpb 4.7480 elapsed 1096.3s
step 794624 bytes 794624 bits 4429794 bpb 5.5747 window_bpb 4.6377 elapsed 1097.7s
step 795648 bytes 795648 bits 4434821 bpb 5.5738 window_bpb 4.9092 elapsed 1099.1s
step 796672 bytes 796672 bits 4440112 bpb 5.5733 window_bpb 5.1670 elapsed 1100.5s
step 797696 bytes 797696 bits 4444887 bpb 5.5722 window_bpb 4.6631 elapsed 1101.9s
step 798720 bytes 798720 bits 4449541 bpb 5.5708 window_bpb 4.5449 elapsed 1103.3s
step 799744 bytes 799744 bits 4453949 bpb 5.5692 window_bpb 4.3047 elapsed 1104.7s
step 800768 bytes 800768 bits 4458610 bpb 5.5679 window_bpb 4.5518 elapsed 1106.1s
step 801792 bytes 801792 bits 4463107 bpb 5.5664 window_bpb 4.3916 elapsed 1107.5s
step 802816 bytes 802816 bits 4468076 bpb 5.5655 window_bpb 4.8525 elapsed 1108.9s
step 803840 bytes 803840 bits 4473055 bpb 5.5646 window_bpb 4.8623 elapsed 1110.3s
step 804864 bytes 804864 bits 4477804 bpb 5.5634 window_bpb 4.6377 elapsed 1111.7s
step 805888 bytes 805888 bits 4483035 bpb 5.5629 window_bpb 5.1084 elapsed 1113.1s
step 806912 bytes 806912 bits 4488225 bpb 5.5622 window_bpb 5.0684 elapsed 1114.5s
step 807936 bytes 807936 bits 4492968 bpb 5.5610 window_bpb 4.6318 elapsed 1115.9s
step 808960 bytes 808960 bits 4498080 bpb 5.5603 window_bpb 4.9922 elapsed 1117.3s
step 809984 bytes 809984 bits 4502684 bpb 5.5590 window_bpb 4.4961 elapsed 1118.7s
step 811008 bytes 811008 bits 4507564 bpb 5.5580 window_bpb 4.7656 elapsed 1120.1s
step 812032 bytes 812032 bits 4512203 bpb 5.5567 window_bpb 4.5303 elapsed 1121.6s
step 813056 bytes 813056 bits 4516707 bpb 5.5552 window_bpb 4.3984 elapsed 1123.0s
step 814080 bytes 814080 bits 4521340 bpb 5.5539 window_bpb 4.5244 elapsed 1124.4s
step 815104 bytes 815104 bits 4526010 bpb 5.5527 window_bpb 4.5605 elapsed 1125.8s
step 816128 bytes 816128 bits 4530989 bpb 5.5518 window_bpb 4.8623 elapsed 1127.3s
step 817152 bytes 817152 bits 4535310 bpb 5.5501 window_bpb 4.2197 elapsed 1128.7s
step 818176 bytes 818176 bits 4539882 bpb 5.5488 window_bpb 4.4648 elapsed 1130.1s
step 819200 bytes 819200 bits 4544261 bpb 5.5472 window_bpb 4.2764 elapsed 1131.5s
step 820224 bytes 820224 bits 4548632 bpb 5.5456 window_bpb 4.2686 elapsed 1132.9s
step 821248 bytes 821248 bits 4555242 bpb 5.5467 window_bpb 6.4551 elapsed 1134.3s
step 822272 bytes 822272 bits 4561107 bpb 5.5470 window_bpb 5.7275 elapsed 1135.8s
step 823296 bytes 823296 bits 4567248 bpb 5.5475 window_bpb 5.9971 elapsed 1137.2s
step 824320 bytes 824320 bits 4573382 bpb 5.5481 window_bpb 5.9902 elapsed 1138.6s
step 825344 bytes 825344 bits 4579787 bpb 5.5489 window_bpb 6.2549 elapsed 1140.0s
step 826368 bytes 826368 bits 4586383 bpb 5.5500 window_bpb 6.4414 elapsed 1141.4s
step 827392 bytes 827392 bits 4593217 bpb 5.5514 window_bpb 6.6738 elapsed 1142.9s
step 828416 bytes 828416 bits 4599683 bpb 5.5524 window_bpb 6.3145 elapsed 1144.3s
step 829440 bytes 829440 bits 4606527 bpb 5.5538 window_bpb 6.6836 elapsed 1145.7s
step 830464 bytes 830464 bits 4611419 bpb 5.5528 window_bpb 4.7773 elapsed 1147.1s
step 831488 bytes 831488 bits 4615844 bpb 5.5513 window_bpb 4.3213 elapsed 1148.6s
step 832512 bytes 832512 bits 4620803 bpb 5.5504 window_bpb 4.8428 elapsed 1150.0s
step 833536 bytes 833536 bits 4625515 bpb 5.5493 window_bpb 4.6016 elapsed 1151.4s
step 834560 bytes 834560 bits 4630594 bpb 5.5485 window_bpb 4.9600 elapsed 1152.8s
step 835584 bytes 835584 bits 4635543 bpb 5.5477 window_bpb 4.8330 elapsed 1154.2s
step 836608 bytes 836608 bits 4640802 bpb 5.5472 window_bpb 5.1357 elapsed 1155.7s
step 837632 bytes 837632 bits 4645505 bpb 5.5460 window_bpb 4.5928 elapsed 1157.1s
step 838656 bytes 838656 bits 4650454 bpb 5.5451 window_bpb 4.8330 elapsed 1158.5s
step 839680 bytes 839680 bits 4655458 bpb 5.5443 window_bpb 4.8867 elapsed 1159.9s
step 840704 bytes 840704 bits 4660428 bpb 5.5435 window_bpb 4.8535 elapsed 1161.4s
step 841728 bytes 841728 bits 4665453 bpb 5.5427 window_bpb 4.9072 elapsed 1162.8s
step 842752 bytes 842752 bits 4670511 bpb 5.5420 window_bpb 4.9395 elapsed 1164.2s
step 843776 bytes 843776 bits 4675716 bpb 5.5414 window_bpb 5.0830 elapsed 1165.6s
step 844800 bytes 844800 bits 4680932 bpb 5.5409 window_bpb 5.0938 elapsed 1167.1s
step 845824 bytes 845824 bits 4686373 bpb 5.5406 window_bpb 5.3135 elapsed 1168.5s
step 846848 bytes 846848 bits 4691460 bpb 5.5399 window_bpb 4.9678 elapsed 1169.9s
step 847872 bytes 847872 bits 4696958 bpb 5.5397 window_bpb 5.3691 elapsed 1171.3s
step 848896 bytes 848896 bits 4702176 bpb 5.5392 window_bpb 5.0957 elapsed 1172.7s
step 849920 bytes 849920 bits 4707458 bpb 5.5387 window_bpb 5.1582 elapsed 1174.1s
step 850944 bytes 850944 bits 4712682 bpb 5.5382 window_bpb 5.1016 elapsed 1175.5s
step 851968 bytes 851968 bits 4717959 bpb 5.5377 window_bpb 5.1533 elapsed 1176.9s
step 852992 bytes 852992 bits 4723149 bpb 5.5372 window_bpb 5.0684 elapsed 1178.3s
